dice,iou,accuracy,sensitivity,specificity,image_id
0.8266363143920898,0.7045013904571533,0.7255401611328125,0.705324113368988,0.985011637210846,270
0.9698355793952942,0.9414376616477966,0.9957733154296875,0.9922014474868774,0.9960359334945679,271
0.2848598062992096,0.16608543694019318,0.9708099365234375,1.0,0.9706392288208008,272
0.9550753235816956,0.9140136241912842,0.99517822265625,1.0,0.9949177503585815,273
0.7117353677749634,0.5524760484695435,0.96649169921875,0.8745161294937134,0.9710583686828613,274
0.9653007984161377,0.9329288601875305,0.9969635009765625,0.9871612191200256,0.9974016547203064,275
0.9542425870895386,0.9124893546104431,0.9984283447265625,0.9258620738983154,0.999735951423645,276
0.9593005776405334,0.9217844605445862,0.9979400634765625,0.949284017086029,0.9992170333862305,277
0.9725790619850159,0.946621835231781,0.9944305419921875,0.9976880550384521,0.9940726161003113,278
0.9423361420631409,0.8909599184989929,0.9982147216796875,0.9755101799964905,0.9985594153404236,279
0.9143518805503845,0.8422175049781799,0.998870849609375,0.9924623370170593,0.9989100098609924,280
0.9795542359352112,0.9599277973175049,0.9983062744140625,0.9833579659461975,0.9989495873451233,281
0.9606817960739136,0.9243384003639221,0.9969024658203125,0.998389720916748,0.9968438744544983,282
0.3076923191547394,0.1818181872367859,0.9328460693359375,0.1818181872367859,1.0,283
0.9599999785423279,0.9230769276618958,0.9989471435546875,0.9528193473815918,0.9995670318603516,284
0.9524893164634705,0.9092884063720703,0.9974517822265625,0.9167579412460327,0.9997645616531372,285
0.9408493638038635,0.8883054852485657,0.996429443359375,0.8887296915054321,0.9999842643737793,286
0.566834568977356,0.39551231265068054,0.6312713623046875,0.40046095848083496,0.9810394048690796,287
0.9357660412788391,0.8792860507965088,0.992156982421875,0.8796992301940918,0.9999673366546631,288
0.6781024932861328,0.5129765868186951,0.8425140380859375,0.7566119432449341,0.8666353821754456,289
0.950139582157135,0.9050151705741882,0.9942779541015625,0.9497607946395874,0.9969890117645264,290
0.8371767997741699,0.7199519276618958,0.9964447021484375,0.7199519276618958,1.0,291
0.9691391587257385,0.9401260614395142,0.998260498046875,0.9440928101539612,0.9998742938041687,292
0.8982475996017456,0.8152899146080017,0.9835205078125,0.8791958689689636,0.9929301142692566,293
0.5225165486335754,0.35365307331085205,0.977996826171875,0.37769266963005066,0.9977619051933289,294
0.9088616967201233,0.8329481482505798,0.992279052734375,0.999603807926178,0.9919856786727905,295
0.9447236061096191,0.8952381014823914,0.997314453125,0.9573519825935364,0.9982959628105164,296
0.899328887462616,0.8170731663703918,0.996337890625,0.8265227675437927,0.99976646900177,297
0.7072948217391968,0.5471432209014893,0.970611572265625,0.5471432209014893,1.0,298
0.981869101524353,0.9643839597702026,0.9964447021484375,0.9935433268547058,0.9967560172080994,299
0.7967326045036316,0.6621409058570862,0.96392822265625,0.6918023228645325,0.9949013590812683,300
0.9867964386940002,0.9739370346069336,0.9927978515625,0.9986411333084106,0.9906421303749084,301
0.9234023094177246,0.8577041625976562,0.9922637939453125,0.8577041625976562,1.0,302
0.8394842147827148,0.7233716249465942,0.988983154296875,0.7734534740447998,0.9973214864730835,303
0.9567240476608276,0.9170383810997009,0.9985809326171875,0.9311594367027283,0.9997361302375793,304
0.944081723690033,0.8940859436988831,0.98980712890625,0.9994682669639587,0.9888970255851746,305
0.9421157836914062,0.8905660510063171,0.9942474365234375,0.9986979365348816,0.9940285682678223,306
